site_id,year,species_lump,tidal_elevation,count
G,2010,Mytilus californianus,1.386620122,1
G,2010,Mytilus californianus,1.285344891,1
G,2010,Mytilus californianus,0.98,1
G,2010,Mytilus californianus,1.134251928,1
G,2010,Mytilus californianus,1.104193254,1
G,2010,Postelsia palmaeformis,0.992755053,1
G,2010,Mytilus californianus,1.63005459,1
G,2010,Mytilus californianus,1.612367099,1
G,2010,Mytilus californianus,1.534236251,1
G,2010,Mytilus californianus,1.456134949,1
G,2010,Mytilus californianus,1.378561089,1
G,2010,Mytilus californianus,1.302353376,1
G,2010,Mytilus californianus,1.22528767,1
G,2010,Mytilus californianus,1.1087904180000001,1
G,2010,Mytilus californianus,1.108846333,1
G,2010,Mytilus californianus,1.109183918,1
G,2010,Mytilus californianus,1.109649396,1
G,2010,Mytilus californianus,1.046037783,1
G,2010,Mytilus californianus,1.188595819,1
G,2010,Mytilus californianus,1.244630033,1
G,2010,Mytilus californianus,0.951198988,1
G,2010,Mytilus californianus,1.21,1
G,2010,Mytilus californianus,1.12374086,1
G,2010,Mytilus californianus,1.037645873,1
G,2017,Mytilus californianus,0.93877746,1
G,2017,Mytilus californianus,1.284823027,1
G,2017,Mytilus californianus,1.316559044,1
G,2017,Mytilus californianus,1.382338185,1
G,2017,Mytilus californianus,1.414370253,1
G,2017,Mytilus californianus,1.444226805,1
G,2017,Mytilus californianus,1.475371007,1
G,2017,Mytilus californianus,1.505914557,1
G,2017,Mytilus californianus,1.535568708,1
G,2017,Mytilus californianus,1.565092816,1
G,2017,Mytilus californianus,1.963337146,1
G,2017,Mytilus californianus,1.893822926,1
G,2017,Mytilus californianus,1.824276594,1
G,2017,Mytilus californianus,1.754672657,1
G,2017,Mytilus californianus,1.553964996,1
G,2017,Mytilus californianus,1.221950285,1
G,2017,Mytilus californianus,0.989895532,1
G,2017,Postelsia palmaeformis,1.089917373,1
G,2017,Mytilus californianus,1.215892853,1
G,2017,Mytilus californianus,1.367840326,1
G,2017,Mytilus californianus,1.519999997,1
G,2017,Mytilus californianus,1.482029606,1
G,2017,Mytilus californianus,1.296225747,1
G,2017,Mytilus californianus,1.26,1
G,2017,Mytilus californianus,1.053248193,1
G,2017,Mytilus californianus,0.942254905,1
G,2017,Mytilus californianus,0.940677543,1
G,2017,Postelsia palmaeformis,0.628095321,1
G,2017,Mytilus californianus,0.380000001,1
G,2017,Mytilus californianus,1.259788871,1
G,2017,Mytilus californianus,1.339822638,1
G,2017,Mytilus californianus,1.42,1
G,2017,Mytilus californianus,1.44,1
G,2017,Mytilus californianus,0.889366379,1
G,2017,Mytilus californianus,1.010175798,1
G,2017,Mytilus californianus,1.13242341,1
G,2017,Mytilus californianus,1.193258499,1
G,2017,Mytilus californianus,1.254464104,1
G,2017,Mytilus californianus,1.315720079,1
G,2017,Mytilus californianus,1.376990752,1
G,2017,Mytilus californianus,1.499751797,1
G,2017,Mytilus californianus,1.942167809,1
G,2017,Mytilus californianus,1.949704096,1
G,2017,Mytilus californianus,1.9570859,1
G,2017,Mytilus californianus,1.968966814,1
G,2017,Mytilus californianus,1.974812179,1
G,2017,Mytilus californianus,1.980000004,1
G,2017,Mytilus californianus,1.972171405,1
G,2017,Mytilus californianus,1.963683048,1
G,2017,Mytilus californianus,1.954689051,1
G,2017,Mytilus californianus,1.885226836,1
G,2017,Mytilus californianus,1.755275176,1
G,2017,Mytilus californianus,1.62518921,1
G,2017,Mytilus californianus,1.494061222,1
G,2017,Mytilus californianus,1.229658966,1
G,2017,Mytilus californianus,1.096546249,1
G,2017,Postelsia palmaeformis,0.96279692,1
G,2017,Mytilus californianus,0.828222383,1
G,2017,Mytilus californianus,0.693041159,1
G,2017,Mytilus californianus,0.557809748,1
G,2017,Postelsia palmaeformis,0.62,1
G,2017,Mytilus californianus,0.660241783,1
G,2017,Mytilus californianus,0.487121953,1
G,2017,Mytilus californianus,1.4084283,1
G,2017,Mytilus californianus,1.547536281,1
G,2017,Mytilus californianus,2.080897716,1
G,2017,Mytilus californianus,2.041603358,1
G,2017,Mytilus californianus,2.00036407,1
G,2017,Mytilus californianus,1.83,1
G,2017,Mytilus californianus,1.860078501,1
G,2017,Mytilus californianus,1.88963833,1
G,2017,Mytilus californianus,1.918374405,1
G,2017,Mytilus californianus,1.947025154,1
G,2017,Mytilus californianus,1.975112263,1
G,2017,Mytilus californianus,2.00270124,1
G,2017,Mytilus californianus,0.71502217,1
G,2017,Postelsia palmaeformis,0.375498423,1
G,2017,Mytilus californianus,0.272583236,1
G,2017,Mytilus californianus,0.169999999,1
G,2017,Mytilus californianus,0.246234917,1
G,2017,Mytilus californianus,0.994210529,1
G,2017,Mytilus californianus,0.786281309,1
G,2017,Mytilus californianus,0.884189859,1
G,2017,Mytilus californianus,0.982054441,1
G,2017,Mytilus californianus,1.079999999,1
G,2017,Mytilus californianus,1.22857919,1
G,2017,Mytilus californianus,1.377160346,1
G,2017,Mytilus californianus,1.525713584,1
G,2017,Mytilus californianus,1.624118505,1
G,2017,Mytilus californianus,1.67214189,1
G,2017,Mytilus californianus,1.816236754,1
G,2017,Mytilus californianus,1.827730556,1
G,2017,Mytilus californianus,1.819066556,1
G,2017,Mytilus californianus,1.809999999,1
G,2017,Mytilus californianus,1.743465126,1
G,2017,Mytilus californianus,1.733283187,1
G,2017,Mytilus californianus,1.779421787,1
G,2017,Mytilus californianus,1.824926844,1
G,2017,Mytilus californianus,1.87,1
G,2017,Mytilus californianus,1.798369764,1
G,2017,Mytilus californianus,1.774497483,1
G,2017,Mytilus californianus,1.750000003,1
G,2017,Mytilus californianus,1.575721311,1
G,2017,Mytilus californianus,1.401143465,1
G,2017,Mytilus californianus,1.225824855,1
G,2017,Mytilus californianus,1.050000002,1
G,2017,Mytilus californianus,0.98901217,1
G,2017,Mytilus californianus,0.927624087,1
G,2017,Mytilus californianus,0.865861603,1
G,2017,Postelsia palmaeformis,0.803724915,1
G,2017,Postelsia palmaeformis,0.741259662,1
G,2017,Postelsia palmaeformis,0.805046351,1
G,2017,Mytilus californianus,1.061767614,1
G,2017,Mytilus californianus,0.885019941,1
G,2017,Mytilus californianus,0.708336395,1
G,2017,Postelsia palmaeformis,0.246839252,1
G,2017,Mytilus californianus,0.969999999,1
G,2017,Mytilus californianus,0.68,1
G,2017,Mytilus californianus,1.848610524,1
G,2017,Mytilus californianus,1.855311815,1
G,2017,Mytilus californianus,1.862969649,1
G,2017,Mytilus californianus,1.867893427,1
G,2017,Mytilus californianus,1.874773116,1
G,2017,Mytilus californianus,1.877320115,1
G,2017,Mytilus californianus,1.880000004,1
G,2017,Postelsia palmaeformis,1.751843824,1
G,2017,Mytilus californianus,1.6230511459999999,1
G,2017,Mytilus californianus,1.49402283,1
G,2017,Mytilus californianus,0.973969603,1
G,2017,Mytilus californianus,0.841707093,1
G,2017,Mytilus californianus,0.709189458,1
G,2017,Mytilus californianus,0.576440949,1
G,2017,Mytilus californianus,0.567625732,1
G,2017,Mytilus californianus,0.68257091,1
G,2017,Mytilus californianus,1.057184915,1
G,2017,Mytilus californianus,1.083569024,1
G,2017,Mytilus californianus,1.16174262,1
G,2017,Mytilus californianus,1.241054734,1
G,2017,Mytilus californianus,1.808746763,1
G,2017,Mytilus californianus,1.924745749,1
G,2017,Mytilus californianus,1.914047388,1
G,2017,Mytilus californianus,1.891868222,1
G,2017,Mytilus californianus,1.880000002,1
G,2017,Mytilus californianus,1.880637853,1
G,2017,Mytilus californianus,1.880747724,1
G,2017,Mytilus californianus,1.597059166,1
G,2017,Mytilus californianus,1.455456449,1
G,2017,Mytilus californianus,1.313280643,1
G,2017,Mytilus californianus,1.169356189,1
G,2017,Postelsia palmaeformis,0.946952008,1
G,2017,Mytilus californianus,1.015240968,1
G,2017,Mytilus californianus,0.980360542,1
G,2017,Mytilus californianus,0.945443198,1
G,2017,Mytilus californianus,0.910402882,1
G,2017,Mytilus californianus,0.875356059,1
G,2017,Mytilus californianus,0.769999999,1
G,2017,Mytilus californianus,0.57268335,1
G,2017,Mytilus californianus,0.375446184,1
G,2017,Mytilus californianus,1.285344891,1
G,2017,Mytilus californianus,1.183524281,1
G,2017,Mytilus californianus,1.081780154,1
G,2017,Mytilus californianus,0.98,1
G,2017,Mytilus californianus,1.031387102,1
G,2017,Mytilus californianus,1.082795217,1
G,2017,Mytilus californianus,1.134251928,1
G,2017,Mytilus californianus,1.104193254,1
G,2017,Mytilus californianus,0.992755053,1
G,2017,Mytilus californianus,0.881318788,1
G,2017,Mytilus californianus,0.77,1
G,2017,Mytilus californianus,0.769699963,1
G,2017,Mytilus californianus,0.77,1
G,2017,Mytilus californianus,0.598258417,1
G,2017,Mytilus californianus,0.426833969,1
G,2017,Mytilus californianus,1.737280453,1
G,2017,Mytilus californianus,1.077913968,1
G,2017,Mytilus californianus,0.98924291,1
G,2017,Mytilus californianus,1.11,1
G,2017,Mytilus californianus,0.982205828,1
G,2017,Mytilus californianus,0.795161175,1
G,2017,Mytilus californianus,0.805211315,1
G,2017,Mytilus californianus,0.815199485,1
G,2017,Mytilus californianus,0.825087017,1
G,2017,Mytilus californianus,0.773340067,1
G,2017,Mytilus californianus,0.659999999,1
G,2017,Mytilus californianus,1.5713997,1
G,2017,Mytilus californianus,1.690762961,1
G,2017,Mytilus californianus,1.534236251,1
G,2017,Mytilus californianus,1.456134949,1
G,2017,Mytilus californianus,1.109645756,1
G,2017,Mytilus californianus,1.109190224,1
G,2017,Mytilus californianus,1.108811348,1
G,2017,Mytilus californianus,1.1087904180000001,1
G,2017,Mytilus californianus,1.108846333,1
G,2017,Mytilus californianus,1.109183918,1
G,2017,Mytilus californianus,1.109649396,1
G,2017,Mytilus californianus,1.046037783,1
G,2017,Mytilus californianus,0.91828197,1
G,2017,Mytilus californianus,0.790758348,1
G,2017,Mytilus californianus,0.663512563,1
G,2017,Mytilus californianus,0.597661437,1
G,2017,Mytilus californianus,0.582582755,1
G,2017,Mytilus californianus,0.325818947,1
G,2017,Mytilus californianus,0.072050967,1
G,2017,Mytilus californianus,-0.181118838,1
G,2017,Mytilus californianus,1.171602892,1
G,2017,Mytilus californianus,1.190004548,1
G,2017,Mytilus californianus,1.05,1
G,2017,Mytilus californianus,1.165547101,1
G,2017,Mytilus californianus,1.115274153,1
G,2017,Mytilus californianus,1.062076519,1
G,2017,Mytilus californianus,1.005670793,1
G,2017,Mytilus californianus,0.948683188,1
G,2017,Mytilus californianus,0.840071719,1
G,2017,Mytilus californianus,0.845217154,1
G,2017,Mytilus californianus,0.784589582,1
G,2017,Mytilus californianus,0.510000001,1
G,2017,Mytilus californianus,1.589989574,1
G,2017,Mytilus californianus,1.010000004,1
G,2017,Mytilus californianus,0.98057393,1
G,2017,Mytilus californianus,0.951198988,1
G,2017,Mytilus californianus,0.921932229,1
G,2017,Mytilus californianus,0.892754564,1
G,2017,Mytilus californianus,0.863599754,1
G,2017,Mytilus californianus,1.098448784,1
G,2017,Mytilus californianus,1.21,1
G,2017,Mytilus californianus,1.12374086,1
G,2017,Mytilus californianus,1.037645873,1
G,2017,Mytilus californianus,0.951555694,1
G,2017,Mytilus californianus,0.629234654,1
G,2020,Mytilus californianus,0.634916443,1
G,2020,Mytilus californianus,0.756639754,1
G,2020,Mytilus californianus,0.703460467,1
G,2020,Mytilus californianus,0.759237854,1
G,2020,Mytilus californianus,0.815102564,1
G,2020,Mytilus californianus,0.870770622,1
G,2020,Mytilus californianus,0.926375669,1
G,2020,Mytilus californianus,0.982049138,1
G,2020,Mytilus californianus,1.026086143,1
G,2020,Mytilus californianus,1.253865576,1
G,2020,Mytilus californianus,1.284823027,1
G,2020,Mytilus californianus,1.316559044,1
G,2020,Mytilus californianus,1.382338185,1
G,2020,Mytilus californianus,1.414370253,1
G,2020,Mytilus californianus,1.444226805,1
G,2020,Mytilus californianus,1.505914557,1
G,2020,Mytilus californianus,1.535568708,1
G,2020,Mytilus californianus,1.565092816,1
G,2020,Mytilus californianus,1.727134822,1
G,2020,Mytilus californianus,1.922298297,1
G,2020,Mytilus californianus,2.116446987,1
G,2020,Mytilus californianus,2.213310454,1
G,2020,Mytilus californianus,1.963337146,1
G,2020,Mytilus californianus,1.893822926,1
G,2020,Mytilus californianus,1.824276594,1
G,2020,Mytilus californianus,1.754672657,1
G,2020,Mytilus californianus,1.553964996,1
G,2020,Mytilus californianus,1.221950285,1
G,2020,Mytilus californianus,0.890000002,1
G,2020,Mytilus californianus,0.989895532,1
G,2020,Mytilus californianus,1.089917373,1
G,2020,Mytilus californianus,1.215892853,1
G,2020,Mytilus californianus,1.367840326,1
G,2020,Mytilus californianus,1.519999997,1
G,2020,Mytilus californianus,1.482029606,1
G,2020,Mytilus californianus,1.444133073,1
G,2020,Mytilus californianus,1.406599714,1
G,2020,Mytilus californianus,1.369662542,1
G,2020,Mytilus californianus,1.332757816,1
G,2020,Mytilus californianus,1.296225747,1
G,2020,Mytilus californianus,1.26,1
G,2020,Mytilus californianus,1.053248193,1
G,2020,Mytilus californianus,0.948654946,1
G,2020,Mytilus californianus,0.946197375,1
G,2020,Mytilus californianus,0.944118969,1
G,2020,Mytilus californianus,0.942254905,1
G,2020,Mytilus californianus,0.940677543,1
G,2020,Mytilus californianus,0.877466886,1
G,2020,Mytilus californianus,0.628095321,1
G,2020,Mytilus californianus,0.503876501,1
G,2020,Mytilus californianus,0.380000001,1
G,2020,Mytilus californianus,1.4084283,1
G,2020,Mytilus californianus,1.547536281,1
G,2020,Mytilus californianus,1.686509689,1
G,2020,Mytilus californianus,2.00036407,1
G,2020,Mytilus californianus,1.959618775,1
G,2020,Mytilus californianus,1.916716122,1
G,2020,Mytilus californianus,1.873657908,1
G,2020,Mytilus californianus,1.83,1
G,2020,Mytilus californianus,1.860078501,1
G,2020,Mytilus californianus,1.88963833,1
G,2020,Mytilus californianus,1.918374405,1
G,2020,Mytilus californianus,1.947025154,1
G,2020,Mytilus californianus,1.975112263,1
G,2020,Mytilus californianus,2.00270124,1
G,2020,Mytilus californianus,2.029999999,1
G,2020,Mytilus californianus,1.935107676,1
G,2020,Mytilus californianus,1.647849848,1
G,2020,Mytilus californianus,1.551977142,1
G,2020,Mytilus californianus,1.456018606,1
G,2020,Mytilus californianus,0.930199426,1
G,2020,Mytilus californianus,0.71502217,1
G,2020,Mytilus californianus,0.5,1
G,2020,Mytilus californianus,0.64496828,1
G,2020,Postelsia palmaeformis,0.686329726,1
G,2020,Postelsia palmaeformis,0.58280489,1
G,2020,Postelsia palmaeformis,0.478857401,1
G,2020,Mytilus californianus,0.375498423,1
G,2020,Mytilus californianus,0.272583236,1
G,2020,Mytilus californianus,0.169999999,1
G,2020,Mytilus californianus,0.246234917,1
G,2020,Mytilus californianus,0.322929737,1
G,2020,Mytilus californianus,0.399999999,1
G,2020,Mytilus californianus,0.824785752,1
G,2020,Mytilus californianus,0.68,1
G,2020,Mytilus californianus,0.772700852,1
G,2020,Mytilus californianus,0.865366469,1
G,2020,Mytilus californianus,0.958578951,1
G,2020,Mytilus californianus,1.514850934,1
G,2020,Mytilus californianus,1.605503896,1
G,2020,Mytilus californianus,1.746602997,1
G,2020,Mytilus californianus,1.759327024,1
G,2020,Mytilus californianus,1.862969649,1
G,2020,Mytilus californianus,1.867893427,1
G,2020,Mytilus californianus,1.880000004,1
G,2020,Mytilus californianus,1.751843824,1
G,2020,Mytilus californianus,1.6230511459999999,1
G,2020,Mytilus californianus,1.49402283,1
G,2020,Mytilus californianus,1.363637278,1
G,2020,Mytilus californianus,1.234370051,1
G,2020,Mytilus californianus,1.105069589,1
G,2020,Mytilus californianus,0.841707093,1
G,2020,Mytilus californianus,0.709189458,1
G,2020,Mytilus californianus,0.576440949,1
G,2020,Mytilus californianus,0.567625732,1
G,2020,Mytilus californianus,0.68257091,1
G,2020,Mytilus californianus,0.797555212,1
G,2020,Mytilus californianus,0.91253472,1
G,2020,Mytilus californianus,0.658499242,1
G,2020,Mytilus californianus,1.386620122,1
G,2020,Mytilus californianus,1.285344891,1
G,2020,Mytilus californianus,1.183524281,1
G,2020,Mytilus californianus,1.081780154,1
G,2020,Mytilus californianus,0.98,1
G,2020,Mytilus californianus,1.031387102,1
G,2020,Mytilus californianus,1.082795217,1
G,2020,Mytilus californianus,1.134251928,1
G,2020,Mytilus californianus,1.104193254,1
G,2020,Mytilus californianus,0.992755053,1
G,2020,Mytilus californianus,0.881318788,1
G,2020,Mytilus californianus,0.77,1
G,2020,Mytilus californianus,0.769699963,1
G,2020,Mytilus californianus,0.769711205,1
G,2020,Mytilus californianus,0.77,1
G,2020,Mytilus californianus,0.598258417,1
G,2020,Mytilus californianus,0.426833969,1
G,2020,Mytilus californianus,1.480000001,1
G,2020,Mytilus californianus,1.511246283,1
G,2020,Mytilus californianus,1.541041476,1
G,2020,Mytilus californianus,1.5713997,1
G,2020,Mytilus californianus,1.690762961,1
G,2020,Mytilus californianus,1.612367099,1
G,2020,Mytilus californianus,1.22528767,1
G,2020,Mytilus californianus,1.148330855,1
G,2020,Mytilus californianus,1.109645756,1
G,2020,Mytilus californianus,1.109190224,1
G,2020,Mytilus californianus,1.108811348,1
G,2020,Mytilus californianus,1.1087904180000001,1
G,2020,Mytilus californianus,1.108846333,1
G,2020,Mytilus californianus,1.109183918,1
G,2020,Mytilus californianus,1.109649396,1
G,2020,Mytilus californianus,1.046037783,1
G,2020,Mytilus californianus,0.91828197,1
G,2020,Mytilus californianus,0.790758348,1
G,2020,Mytilus californianus,0.663512563,1
G,2020,Mytilus californianus,0.597661437,1
G,2020,Mytilus californianus,0.589318883,1
G,2020,Mytilus californianus,0.585735974,1
G,2020,Mytilus californianus,1.188595819,1
G,2020,Mytilus californianus,1.160999133,1
G,2020,Mytilus californianus,0.78384565,1
G,2020,Mytilus californianus,1.750063718,1
G,2020,Mytilus californianus,1.712959773,1
G,2020,Mytilus californianus,1.595777108,1
G,2020,Mytilus californianus,1.478640426,1
G,2020,Mytilus californianus,1.010000004,1
G,2020,Mytilus californianus,0.98057393,1
G,2020,Mytilus californianus,0.951198988,1
G,2020,Mytilus californianus,0.921932229,1
G,2020,Mytilus californianus,0.892754564,1
G,2020,Mytilus californianus,0.863599754,1
G,2020,Mytilus californianus,0.834504627,1
G,2020,Mytilus californianus,0.875628508,1
G,2020,Mytilus californianus,0.987024306,1
G,2020,Mytilus californianus,1.098448784,1
G,2020,Mytilus californianus,1.21,1
G,2020,Mytilus californianus,1.12374086,1
G,2020,Mytilus californianus,1.037645873,1
G,2020,Mytilus californianus,0.951555694,1
D,2015,Mytilus californianus,1.151020204,1
D,2015,Mytilus californianus,1.554311041,1
D,2015,Mytilus californianus,1.444861558,1
D,2015,Mytilus californianus,1.385840924,1
D,2015,Mytilus californianus,1.333807097,1
D,2015,Mytilus californianus,1.312582888,1
D,2015,Mytilus californianus,1.290985917,1
D,2015,Mytilus californianus,1.43,1
D,2015,Mytilus californianus,1.492444493,1
D,2015,Mytilus californianus,1.52,1
D,2015,Mytilus californianus,1.449278218,1
D,2015,Mytilus californianus,1.372294557,1
D,2015,Mytilus californianus,1.20985048,1
D,2015,Mytilus californianus,0.926932989,1
D,2015,Mytilus californianus,0.938100662,1
D,2015,Mytilus californianus,0.952145031,1
