group_code,marine_site_name,site_code,site_lat,site_long,ltm_lat,ltm_long,marine_sort_order,marine_common_year,season_name,marine_season_code,marine_common_season,survey_date,target_assemblage,species_code,plot_code,total,plot_area_m2,method_code,state_province,georegion,bioregion,mpa_designation,mpa_region,mpa_lt_region,mpa_name,island,last_updated
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2009,Spring,SP09,113,4/5/09,postelsia,POSPAL,3,513,14,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2011,Fall,FA11,123,11/24/11,postelsia,POSPAL,1,141,20,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2011,Fall,FA11,123,12/23/11,postelsia,POSPAL,2,328,20,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2011,Fall,FA11,123,12/23/11,postelsia,POSPAL,3,124,14,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2015,Spring,SP15,137,4/19/15,postelsia,POSPAL,1,0,20,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2015,Spring,SP15,137,4/19/15,postelsia,POSPAL,2,0,20,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2015,Spring,SP15,137,4/19/15,postelsia,POSPAL,3,0,14,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2016,Spring,SP16,141,4/10/16,postelsia,POSPAL,1,1,20,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2016,Spring,SP16,141,4/10/16,postelsia,POSPAL,2,0,20,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2016,Spring,SP16,141,4/10/16,postelsia,POSPAL,3,0,14,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2017,Spring,SP17,145,3/9/17,postelsia,POSPAL,1,0,20,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2017,Spring,SP17,145,3/9/17,postelsia,POSPAL,2,0,20,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2017,Spring,SP17,145,3/9/17,postelsia,POSPAL,3,0,14,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2019,Fall,FA19,155,10/29/19,postelsia,POSPAL,1,0,20,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2019,Fall,FA19,155,10/29/19,postelsia,POSPAL,2,0,20,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2019,Fall,FA19,155,10/29/19,postelsia,POSPAL,3,0,14,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2021,Summer,SU21,162,7/26/21,postelsia,POSPAL,1,0,20,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2021,Summer,SU21,162,7/26/21,postelsia,POSPAL,2,0,20,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2021,Summer,SU21,162,7/26/21,postelsia,POSPAL,3,0,14,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2023,Fall,FA23,171,11/14/23,postelsia,POSPAL,1,0,20,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2023,Fall,FA23,171,11/14/23,postelsia,POSPAL,2,0,20,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
UCSC,Piedras Blancas,PBL,35.66492844,-121.28699,35.66492844,-121.28699,6260,2023,Fall,FA23,171,11/14/23,postelsia,POSPAL,3,0,14,IP,California,CA Central,San Francisco to Government Point,SMR,Central Coast,Central Coast,Piedras Blancas SMR,Mainland,11/1/24 10:44
