"","doy","t","temp","seas","thresh"
"2144",300,2011-10-26,10.69,11.918,13.5993
"2145",301,2011-10-27,10.67,11.8964,13.5971
"2146",302,2011-10-28,10.65,11.8752,13.5798
"2147",303,2011-10-29,10.81,11.8539,13.5561
"2148",304,2011-10-30,11.04,11.8319,13.5321
"2149",305,2011-10-31,10.93,11.8093,13.5072
"2150",306,2011-11-01,10.09,11.7865,13.4814
"2151",307,2011-11-02,9.86,11.7639,13.4567
"2152",308,2011-11-03,10.16,11.741,13.431
"2153",309,2011-11-04,9.48,11.7175,13.404
"2154",310,2011-11-05,9.41,11.6947,13.3783
"2155",311,2011-11-06,9.69,11.6726,13.3556
"2156",312,2011-11-07,9.62,11.6506,13.3299
"2157",313,2011-11-08,9.56,11.6299,13.3045
"2158",314,2011-11-09,9.71,11.6101,13.2846
"2159",315,2011-11-10,9.7,11.5909,13.2648
"2160",316,2011-11-11,9.87,11.5727,13.2532
"2161",317,2011-11-12,9.88,11.5542,13.2428
"2162",318,2011-11-13,10.02,11.5356,13.2283
"2163",319,2011-11-14,10.03,11.5168,13.215
"2164",320,2011-11-15,9.87,11.4984,13.2013
"2165",321,2011-11-16,10.4,11.4791,13.1839
"2166",322,2011-11-17,10.43,11.4586,13.1627
"2167",323,2011-11-18,10.14,11.4367,13.1399
"2168",324,2011-11-19,9.91,11.413,13.117
"2169",325,2011-11-20,9.85,11.3886,13.0929
"2170",326,2011-11-21,10.03,11.3646,13.0635
"2171",327,2011-11-22,10.43,11.3407,13.0299
"2172",328,2011-11-23,10.76,11.3165,12.9988
"2173",329,2011-11-24,10.6,11.2916,12.9666
"2174",330,2011-11-25,10.88,11.2653,12.9306
"2175",331,2011-11-26,10.84,11.2372,12.8929
"2176",332,2011-11-27,10.8,11.2079,12.8561
"2177",333,2011-11-28,11.11,11.1783,12.8332
"2178",334,2011-11-29,11.09,11.1487,12.8163
"2179",335,2011-11-30,10.89,11.1188,12.7996
"2180",336,2011-12-01,10.68,11.0884,12.7829
"2181",337,2011-12-02,10.49,11.0569,12.765
"2182",338,2011-12-03,10.24,11.0241,12.7466
"2183",339,2011-12-04,10.13,10.9907,12.727
"2184",340,2011-12-05,10,10.9572,12.7073
"2185",341,2011-12-06,9.76,10.9239,12.6891
"2186",342,2011-12-07,9.62,10.8915,12.6709
"2187",343,2011-12-08,9.81,10.86,12.6537
"2188",344,2011-12-09,9.58,10.8291,12.6361
"2189",345,2011-12-10,9.53,10.7989,12.6157
"2190",346,2011-12-11,9.78,10.7699,12.5959
"2191",347,2011-12-12,9.51,10.7411,12.5673
"2192",348,2011-12-13,9.4,10.7131,12.5328
"2193",349,2011-12-14,9.44,10.6861,12.4906
"2194",350,2011-12-15,9.76,10.6599,12.4366
"2195",351,2011-12-16,9.56,10.6348,12.3805
"2196",352,2011-12-17,9.41,10.6115,12.3263
"2197",353,2011-12-18,9.45,10.5899,12.2751
"2198",354,2011-12-19,9.23,10.5702,12.2279
"2199",355,2011-12-20,9.13,10.5518,12.1826
"2200",356,2011-12-21,9.18,10.5343,12.1375
"2201",357,2011-12-22,8.9,10.5176,12.0963
"2202",358,2011-12-23,8.75,10.5021,12.067
"2203",359,2011-12-24,9.08,10.488,12.0421
"2204",360,2011-12-25,9.02,10.4754,12.0204
"2205",361,2011-12-26,9.12,10.4642,12.0017
"2206",362,2011-12-27,9.1,10.4547,11.9832
"2207",363,2011-12-28,9.39,10.4461,11.9664
"2208",364,2011-12-29,9.62,10.4383,11.9497
"2209",365,2011-12-30,9.9,10.4312,11.9325
"2210",366,2011-12-31,9.53,10.4246,11.9154
"2211",1,2012-01-01,9.45,10.4183,11.8983
"2212",2,2012-01-02,9.68,10.4124,11.8823
"2213",3,2012-01-03,10.04,10.4072,11.8665
"2214",4,2012-01-04,9.97,10.4023,11.8512
"2215",5,2012-01-05,10.26,10.3975,11.8334
"2216",6,2012-01-06,10.2,10.3932,11.8143
"2217",7,2012-01-07,9.64,10.3883,11.7984
"2218",8,2012-01-08,9.74,10.383,11.7817
"2219",9,2012-01-09,9.76,10.3769,11.7648
"2220",10,2012-01-10,9.92,10.3701,11.7479
"2221",11,2012-01-11,9.61,10.3625,11.7284
"2222",12,2012-01-12,9.57,10.3553,11.6986
"2223",13,2012-01-13,9.54,10.3483,11.6692
"2224",14,2012-01-14,9.64,10.3417,11.6488
"2225",15,2012-01-15,9.49,10.3352,11.6378
"2226",16,2012-01-16,9.54,10.3285,11.6292
"2227",17,2012-01-17,9.08,10.3216,11.6239
"2228",18,2012-01-18,8.96,10.3148,11.6191
"2229",19,2012-01-19,9.67,10.3084,11.6145
"2230",20,2012-01-20,9.8,10.3025,11.6083
"2231",21,2012-01-21,9.96,10.2971,11.6028
"2232",22,2012-01-22,9.9,10.292,11.5962
"2233",23,2012-01-23,10.05,10.2868,11.5832
"2234",24,2012-01-24,10.19,10.2817,11.5686
"2235",25,2012-01-25,10.48,10.2764,11.5571
"2236",26,2012-01-26,10.55,10.271,11.549
"2237",27,2012-01-27,10.36,10.266,11.5446
"2238",28,2012-01-28,9.98,10.2612,11.5417
"2239",29,2012-01-29,9.41,10.2558,11.5403
"2240",30,2012-01-30,9.4,10.2495,11.5406
"2241",31,2012-01-31,10,10.2427,11.54
"2242",32,2012-02-01,9.68,10.2357,11.5394
"2243",33,2012-02-02,9.96,10.2286,11.538
"2244",34,2012-02-03,9.63,10.2214,11.5351
"2245",35,2012-02-04,9.98,10.2134,11.5326
"2246",36,2012-02-05,9.86,10.205,11.5315
"2247",37,2012-02-06,9.69,10.1955,11.5291
"2248",38,2012-02-07,9.98,10.185,11.5216
"2249",39,2012-02-08,10.41,10.1744,11.5126
"2250",40,2012-02-09,10.67,10.164,11.5039
"2251",41,2012-02-10,10.81,10.1541,11.4952
"2252",42,2012-02-11,10.81,10.1446,11.4868
"2253",43,2012-02-12,10.35,10.1353,11.4905
"2254",44,2012-02-13,10.14,10.1259,11.499
"2255",45,2012-02-14,10.06,10.1168,11.5082
"2256",46,2012-02-15,9.8,10.1079,11.5194
"2257",47,2012-02-16,9.77,10.0993,11.5299
"2258",48,2012-02-17,10.06,10.0912,11.5374
"2259",49,2012-02-18,9.98,10.0835,11.5448
"2260",50,2012-02-19,9.85,10.0757,11.5497
"2261",51,2012-02-20,9.8,10.0676,11.5543
"2262",52,2012-02-21,9.94,10.0598,11.5583
"2263",53,2012-02-22,10.1,10.0521,11.5623
"2264",54,2012-02-23,9.98,10.0452,11.5657
"2265",55,2012-02-24,9.96,10.0388,11.5683
"2266",56,2012-02-25,9.74,10.0329,11.567
"2267",57,2012-02-26,9.03,10.0277,11.5638
"2268",58,2012-02-27,8.76,10.0231,11.5582
"2269",59,2012-02-28,8.58,10.0192,11.5523
"2270",60,2012-02-29,8.43,10.0164,11.547
"2271",61,2012-03-01,8.73,10.0154,11.5421
"2272",62,2012-03-02,8.42,10.0158,11.5405
"2273",63,2012-03-03,8.03,10.0165,11.5392
"2274",64,2012-03-04,8.5,10.0179,11.5393
"2275",65,2012-03-05,8.64,10.0197,11.5418
"2276",66,2012-03-06,8.68,10.0228,11.5447
"2277",67,2012-03-07,8.34,10.027,11.5528
"2278",68,2012-03-08,8.43,10.0326,11.562
"2279",69,2012-03-09,8.63,10.0396,11.5719
"2280",70,2012-03-10,8.73,10.0472,11.5828
"2281",71,2012-03-11,8.69,10.0551,11.5903
"2282",72,2012-03-12,9.06,10.063,11.5955
"2283",73,2012-03-13,9.11,10.0709,11.6003
"2284",74,2012-03-14,9.13,10.0794,11.6039
"2285",75,2012-03-15,9.12,10.088,11.6062
"2286",76,2012-03-16,9.22,10.0962,11.6033
"2287",77,2012-03-17,9.18,10.1033,11.5987
"2288",78,2012-03-18,9.36,10.1105,11.5935
"2289",79,2012-03-19,9.2,10.117,11.5845
"2290",80,2012-03-20,8.66,10.1229,11.5717
"2291",81,2012-03-21,9.31,10.1287,11.5569
"2292",82,2012-03-22,9.45,10.1349,11.5421
"2293",83,2012-03-23,9.47,10.141,11.5247
"2294",84,2012-03-24,9.53,10.1466,11.5081
"2295",85,2012-03-25,9.8,10.1516,11.4959
"2296",86,2012-03-26,9.41,10.1555,11.4839
"2297",87,2012-03-27,9.62,10.1589,11.4727
"2298",88,2012-03-28,9.79,10.1624,11.4623
"2299",89,2012-03-29,9.79,10.1657,11.4537
"2300",90,2012-03-30,10.09,10.1693,11.4464
"2301",91,2012-03-31,9.99,10.1732,11.4423
"2302",92,2012-04-01,10.05,10.1769,11.4381
"2303",93,2012-04-02,9.93,10.1797,11.4319
"2304",94,2012-04-03,10.21,10.1833,11.4283
"2305",95,2012-04-04,9.92,10.1874,11.4253
"2306",96,2012-04-05,9.56,10.1923,11.4233
"2307",97,2012-04-06,10.02,10.1984,11.4223
"2308",98,2012-04-07,10.42,10.2059,11.4205
"2309",99,2012-04-08,10.26,10.2143,11.4174
"2310",100,2012-04-09,10.3,10.2229,11.415
"2311",101,2012-04-10,10.53,10.2313,11.4125
"2312",102,2012-04-11,10.46,10.2397,11.4134
"2313",103,2012-04-12,10.55,10.2482,11.4167
"2314",104,2012-04-13,10.51,10.2575,11.4224
"2315",105,2012-04-14,10.14,10.2663,11.4285
"2316",106,2012-04-15,10.49,10.277,11.4352
"2317",107,2012-04-16,11.32,10.2881,11.4461
"2318",108,2012-04-17,10.7,10.2987,11.4574
"2319",109,2012-04-18,10.55,10.3076,11.4655
"2320",110,2012-04-19,10.65,10.3153,11.4772
"2321",111,2012-04-20,11.12,10.3221,11.4939
"2322",112,2012-04-21,11.06,10.3291,11.513
"2323",113,2012-04-22,11.65,10.3347,11.5308
"2324",114,2012-04-23,12.74,10.3404,11.552
"2325",115,2012-04-24,11.45,10.3466,11.5725
"2326",116,2012-04-25,13.02,10.354,11.5887
"2327",117,2012-04-26,11.69,10.361,11.604
"2328",118,2012-04-27,11.83,10.3692,11.619
"2329",119,2012-04-28,11.32,10.3798,11.6385
"2330",120,2012-04-29,NA,10.3934,11.6639
"2331",121,2012-04-30,NA,10.4088,11.689
"2332",122,2012-05-01,10.94,10.4248,11.7112
"2333",123,2012-05-02,10.5,10.4404,11.731
"2334",124,2012-05-03,10.33,10.4586,11.7523
"2335",125,2012-05-04,10.93,10.4778,11.7785
"2336",126,2012-05-05,11.18,10.4975,11.7974
"2337",127,2012-05-06,10.72,10.5179,11.8143
"2338",128,2012-05-07,10.35,10.5386,11.8302
"2339",129,2012-05-08,10.57,10.5591,11.8439
"2340",130,2012-05-09,10.65,10.5799,11.8632
"2341",131,2012-05-10,9.26,10.6011,11.8835
"2342",132,2012-05-11,8.82,10.6251,11.9065
"2343",133,2012-05-12,9.92,10.6531,11.9325
"2344",134,2012-05-13,10.64,10.6845,11.9599
"2345",135,2012-05-14,9.91,10.7169,11.9864
"2346",136,2012-05-15,10.27,10.7523,12.0134
"2347",137,2012-05-16,10.97,10.7892,12.0426
"2348",138,2012-05-17,10.93,10.8297,12.0765
"2349",139,2012-05-18,10.63,10.8748,12.1142
"2350",140,2012-05-19,9.71,10.9253,12.1608
"2351",141,2012-05-20,11.39,10.9792,12.2103
"2352",142,2012-05-21,10.97,11.0365,12.2652
"2353",143,2012-05-22,10.84,11.0948,12.3214
"2354",144,2012-05-23,11.27,11.154,12.3788
"2355",145,2012-05-24,10.55,11.2138,12.4361
"2356",146,2012-05-25,9.81,11.273,12.4939
"2357",147,2012-05-26,9.16,11.3292,12.5503
"2358",148,2012-05-27,9.04,11.3833,12.6077
"2359",149,2012-05-28,11.34,11.4324,12.665
"2360",150,2012-05-29,9.92,11.4756,12.717
"2361",151,2012-05-30,10.12,11.5123,12.7621
"2362",152,2012-05-31,10.8,11.5458,12.8078
"2363",153,2012-06-01,10.97,11.5763,12.8525
"2364",154,2012-06-02,9.67,11.6052,12.8943
"2365",155,2012-06-03,9.75,11.6327,12.9426
"2366",156,2012-06-04,10.38,11.6593,12.984
"2367",157,2012-06-05,10.74,11.6879,13.032
"2368",158,2012-06-06,11.6,11.7199,13.0849
"2369",159,2012-06-07,11.21,11.7567,13.1426
"2370",160,2012-06-08,11.86,11.7988,13.2031
"2371",161,2012-06-09,11.32,11.8447,13.2608
"2372",162,2012-06-10,11.37,11.8947,13.3198
"2373",163,2012-06-11,11.18,11.9459,13.379
"2374",164,2012-06-12,10.34,11.9968,13.4355
"2375",165,2012-06-13,10.76,12.0482,13.4926
"2376",166,2012-06-14,10.1,12.0995,13.5503
"2377",167,2012-06-15,9.69,12.151,13.6086
"2378",168,2012-06-16,9.51,12.2006,13.6643
"2379",169,2012-06-17,10.75,12.2476,13.7159
"2380",170,2012-06-18,9.8,12.2903,13.7643
"2381",171,2012-06-19,9.26,12.3284,13.8075
"2382",172,2012-06-20,8.81,12.3659,13.849
"2383",173,2012-06-21,9.47,12.4026,13.8866
"2384",174,2012-06-22,9.88,12.4391,13.9248
"2385",175,2012-06-23,9.94,12.4766,13.9638
"2386",176,2012-06-24,11.2,12.5146,14.0041
"2387",177,2012-06-25,11.36,12.5547,14.0455
"2388",178,2012-06-26,12.14,12.5969,14.0863
"2389",179,2012-06-27,13.36,12.6438,14.127
"2390",180,2012-06-28,13.89,12.6962,14.1683
"2391",181,2012-06-29,12.9,12.7544,14.2097
"2392",182,2012-06-30,14.19,12.8173,14.2515
"2393",183,2012-07-01,14.29,12.8822,14.2899
"2394",184,2012-07-02,13.38,12.9492,14.3291
"2395",185,2012-07-03,12.68,13.0193,14.3719
"2396",186,2012-07-04,11.21,13.091,14.417
"2397",187,2012-07-05,11.61,13.164,14.4627
"2398",188,2012-07-06,11.58,13.2358,14.5117
"2399",189,2012-07-07,11.61,13.3061,14.5583
"2400",190,2012-07-08,12.76,13.3724,14.6052
"2401",191,2012-07-09,13.19,13.4325,14.6488
"2402",192,2012-07-10,13.65,13.4878,14.691
"2403",193,2012-07-11,14.57,13.5396,14.7313
"2404",194,2012-07-12,14.12,13.5889,14.7685
"2405",195,2012-07-13,13.47,13.636,14.8059
"2406",196,2012-07-14,14.65,13.6802,14.8405
"2407",197,2012-07-15,14.74,13.7231,14.8741
"2408",198,2012-07-16,13.31,13.7637,14.906
"2409",199,2012-07-17,14.3,13.8044,14.9406
"2410",200,2012-07-18,14.04,13.8446,14.9793
"2411",201,2012-07-19,13.94,13.8858,15.0177
"2412",202,2012-07-20,13.58,13.9286,15.057
"2413",203,2012-07-21,13.29,13.9704,15.0983
"2414",204,2012-07-22,13.66,14.0097,15.1364
"2415",205,2012-07-23,13.17,14.0471,15.1728
"2416",206,2012-07-24,13.2,14.0823,15.2079
"2417",207,2012-07-25,14.59,14.1159,15.2395
"2418",208,2012-07-26,14.73,14.1482,15.2697
"2419",209,2012-07-27,15.8,14.18,15.3027
"2420",210,2012-07-28,15.1,14.2093,15.3359
"2421",211,2012-07-29,14.09,14.2355,15.3648
"2422",212,2012-07-30,13.36,14.257,15.3897
"2423",213,2012-07-31,13.92,14.275,15.4115
"2424",214,2012-08-01,13.49,14.2912,15.4343
"2425",215,2012-08-02,13.21,14.3067,15.4522
"2426",216,2012-08-03,13.34,14.3208,15.4719
"2427",217,2012-08-04,13.91,14.3324,15.4825
"2428",218,2012-08-05,13.74,14.3416,15.4932
"2429",219,2012-08-06,14.2,14.3487,15.4999
"2430",220,2012-08-07,13.83,14.3524,15.5028
"2431",221,2012-08-08,13.84,14.3529,15.4998
"2432",222,2012-08-09,13.88,14.3552,15.4989
"2433",223,2012-08-10,13.3,14.3594,15.4989
"2434",224,2012-08-11,13.14,14.3633,15.4995
"2435",225,2012-08-12,13.53,14.3655,15.5007
"2436",226,2012-08-13,13.15,14.3662,15.5028
"2437",227,2012-08-14,14.69,14.3651,15.5072
"2438",228,2012-08-15,14.15,14.3626,15.5125
"2439",229,2012-08-16,14.36,14.3563,15.5189
"2440",230,2012-08-17,13.51,14.3453,15.5192
"2441",231,2012-08-18,13.55,14.3293,15.5128
"2442",232,2012-08-19,13.01,14.3097,15.5037
"2443",233,2012-08-20,12.71,14.2844,15.4878
"2444",234,2012-08-21,13.57,14.2547,15.4553
"2445",235,2012-08-22,14.29,14.2235,15.4181
"2446",236,2012-08-23,14.94,14.1915,15.3764
"2447",237,2012-08-24,14.43,14.1585,15.3321
"2448",238,2012-08-25,13.97,14.1242,15.289
"2449",239,2012-08-26,14.15,14.0888,15.2457
"2450",240,2012-08-27,14.89,14.0537,15.2009
"2451",241,2012-08-28,13.38,14.0198,15.1573
"2452",242,2012-08-29,13.52,13.988,15.1176
"2453",243,2012-08-30,13.56,13.9582,15.0852
"2454",244,2012-08-31,13.31,13.9293,15.0555
"2455",245,2012-09-01,13.68,13.9005,15.0281
"2456",246,2012-09-02,13.65,13.8707,15.0046
"2457",247,2012-09-03,13.93,13.8402,14.9795
"2458",248,2012-09-04,13.71,13.8088,14.955
"2459",249,2012-09-05,13.6,13.7766,14.9289
"2460",250,2012-09-06,13.82,13.7441,14.9019
"2461",251,2012-09-07,14.16,13.7117,14.8758
"2462",252,2012-09-08,13.77,13.6793,14.8503
"2463",253,2012-09-09,13.49,13.6448,14.8232
"2464",254,2012-09-10,14.65,13.6083,14.7957
"2465",255,2012-09-11,14.05,13.5716,14.7675
"2466",256,2012-09-12,12.2,13.5356,14.7378
"2467",257,2012-09-13,13.27,13.4995,14.7058
"2468",258,2012-09-14,13.51,13.4632,14.6723
"2469",259,2012-09-15,12.81,13.4266,14.6385
"2470",260,2012-09-16,12.98,13.3913,14.6021
"2471",261,2012-09-17,13.28,13.3578,14.5659
"2472",262,2012-09-18,13.23,13.3258,14.5292
"2473",263,2012-09-19,13.28,13.2948,14.4922
"2474",264,2012-09-20,13.21,13.2654,14.4532
"2475",265,2012-09-21,13.43,13.2372,14.4259
"2476",266,2012-09-22,13.59,13.2071,14.4017
"2477",267,2012-09-23,13.43,13.1754,14.3774
"2478",268,2012-09-24,13.16,13.1438,14.3537
"2479",269,2012-09-25,12.41,13.1117,14.3303
"2480",270,2012-09-26,12.54,13.079,14.3061
"2481",271,2012-09-27,12.54,13.0444,14.2813
"2482",272,2012-09-28,12.67,13.008,14.2555
"2483",273,2012-09-29,12.72,12.9705,14.2293
"2484",274,2012-09-30,12.28,12.9331,14.2003
"2485",275,2012-10-01,12.38,12.896,14.1711
"2486",276,2012-10-02,12.82,12.8591,14.139
"2487",277,2012-10-03,12.51,12.8229,14.1079
"2488",278,2012-10-04,12.77,12.7871,14.078
"2489",279,2012-10-05,12.42,12.7501,14.0453
"2490",280,2012-10-06,13.05,12.7126,14.0095
"2491",281,2012-10-07,13.26,12.6745,13.9776
"2492",282,2012-10-08,13.28,12.6343,13.9467
"2493",283,2012-10-09,13.35,12.5926,13.9134
"2494",284,2012-10-10,12.19,12.5491,13.8789
"2495",285,2012-10-11,11.76,12.5029,13.8432
"2496",286,2012-10-12,11.58,12.4548,13.8075
"2497",287,2012-10-13,12.16,12.4052,13.7763
"2498",288,2012-10-14,12.19,12.3554,13.7459
"2499",289,2012-10-15,12.64,12.3053,13.7163
"2500",290,2012-10-16,12.78,12.2569,13.6884
"2501",291,2012-10-17,12.08,12.2102,13.6637
"2502",292,2012-10-18,12.14,12.1658,13.6429
"2503",293,2012-10-19,12.63,12.1253,13.6248
"2504",294,2012-10-20,12.67,12.0875,13.6108
"2505",295,2012-10-21,11.68,12.0524,13.6075
"2506",296,2012-10-22,11.62,12.02,13.606
"2507",297,2012-10-23,11.32,11.9909,13.6013
"2508",298,2012-10-24,11.64,11.9647,13.599
"2509",299,2012-10-25,11.7,11.9406,13.5992
"2510",300,2012-10-26,11.85,11.918,13.5993
"2511",301,2012-10-27,11.99,11.8964,13.5971
"2512",302,2012-10-28,12.25,11.8752,13.5798
"2513",303,2012-10-29,12.82,11.8539,13.5561
"2514",304,2012-10-30,12.8,11.8319,13.5321
"2515",305,2012-10-31,12.28,11.8093,13.5072
"2516",306,2012-11-01,12.83,11.7865,13.4814
"2517",307,2012-11-02,12.59,11.7639,13.4567
"2518",308,2012-11-03,12.89,11.741,13.431
"2519",309,2012-11-04,12.66,11.7175,13.404
"2520",310,2012-11-05,12.87,11.6947,13.3783
"2521",311,2012-11-06,NA,11.6726,13.3556
"2522",312,2012-11-07,12.53,11.6506,13.3299
"2523",313,2012-11-08,11.77,11.6299,13.3045
"2524",314,2012-11-09,11.57,11.6101,13.2846
"2525",315,2012-11-10,11.48,11.5909,13.2648
"2526",316,2012-11-11,10.99,11.5727,13.2532
"2527",317,2012-11-12,11.21,11.5542,13.2428
"2528",318,2012-11-13,11.64,11.5356,13.2283
"2529",319,2012-11-14,11.73,11.5168,13.215
"2530",320,2012-11-15,11.62,11.4984,13.2013
"2531",321,2012-11-16,11.64,11.4791,13.1839
"2532",322,2012-11-17,11.86,11.4586,13.1627
"2533",323,2012-11-18,11.69,11.4367,13.1399
"2534",324,2012-11-19,11.88,11.413,13.117
"2535",325,2012-11-20,12.23,11.3886,13.0929
"2536",326,2012-11-21,12.15,11.3646,13.0635
"2537",327,2012-11-22,12.1,11.3407,13.0299
"2538",328,2012-11-23,11.73,11.3165,12.9988
"2539",329,2012-11-24,12.21,11.2916,12.9666
"2540",330,2012-11-25,12.51,11.2653,12.9306
"2541",331,2012-11-26,12.38,11.2372,12.8929
"2542",332,2012-11-27,12.26,11.2079,12.8561
"2543",333,2012-11-28,12.56,11.1783,12.8332
"2544",334,2012-11-29,12.76,11.1487,12.8163
"2545",335,2012-11-30,13.21,11.1188,12.7996
"2546",336,2012-12-01,13.25,11.0884,12.7829
"2547",337,2012-12-02,13.2,11.0569,12.765
"2548",338,2012-12-03,12.96,11.0241,12.7466
"2549",339,2012-12-04,13.34,10.9907,12.727
"2550",340,2012-12-05,13.28,10.9572,12.7073
"2551",341,2012-12-06,12.41,10.9239,12.6891
"2552",342,2012-12-07,11.98,10.8915,12.6709
"2553",343,2012-12-08,11.74,10.86,12.6537
"2554",344,2012-12-09,12.05,10.8291,12.6361
"2555",345,2012-12-10,12.13,10.7989,12.6157
"2556",346,2012-12-11,12.58,10.7699,12.5959
"2557",347,2012-12-12,12.56,10.7411,12.5673
"2558",348,2012-12-13,12.24,10.7131,12.5328
"2559",349,2012-12-14,11.97,10.6861,12.4906
"2560",350,2012-12-15,11.54,10.6599,12.4366
"2561",351,2012-12-16,11.27,10.6348,12.3805
"2562",352,2012-12-17,11.78,10.6115,12.3263
"2563",353,2012-12-18,11.63,10.5899,12.2751
"2564",354,2012-12-19,11.14,10.5702,12.2279
"2565",355,2012-12-20,10.78,10.5518,12.1826
"2566",356,2012-12-21,11.33,10.5343,12.1375
"2567",357,2012-12-22,11.03,10.5176,12.0963
"2568",358,2012-12-23,11.06,10.5021,12.067
"2569",359,2012-12-24,10.62,10.488,12.0421
"2570",360,2012-12-25,10.3,10.4754,12.0204
"2571",361,2012-12-26,10.37,10.4642,12.0017
"2572",362,2012-12-27,10.32,10.4547,11.9832
"2573",363,2012-12-28,10.18,10.4461,11.9664
"2574",364,2012-12-29,10.4,10.4383,11.9497
"2575",365,2012-12-30,10.42,10.4312,11.9325
"2576",366,2012-12-31,10.03,10.4246,11.9154
"2577",1,2013-01-01,10.17,10.4183,11.8983
"2578",2,2013-01-02,9.99,10.4124,11.8823
"2579",3,2013-01-03,9.6,10.4072,11.8665
"2580",4,2013-01-04,10.32,10.4023,11.8512
"2581",5,2013-01-05,10.06,10.3975,11.8334
"2582",6,2013-01-06,10.15,10.3932,11.8143
"2583",7,2013-01-07,10.45,10.3883,11.7984
"2584",8,2013-01-08,10.31,10.383,11.7817
"2585",9,2013-01-09,10.4,10.3769,11.7648
"2586",10,2013-01-10,10.26,10.3701,11.7479
"2587",11,2013-01-11,10.34,10.3625,11.7284
"2588",12,2013-01-12,9.89,10.3553,11.6986
"2589",13,2013-01-13,9.64,10.3483,11.6692
"2590",14,2013-01-14,9.75,10.3417,11.6488
"2591",15,2013-01-15,9.71,10.3352,11.6378
"2592",16,2013-01-16,9.87,10.3285,11.6292
"2593",17,2013-01-17,9.56,10.3216,11.6239
"2594",18,2013-01-18,9.39,10.3148,11.6191
"2595",19,2013-01-19,10,10.3084,11.6145
"2596",20,2013-01-20,9.89,10.3025,11.6083
"2597",21,2013-01-21,9.56,10.2971,11.6028
"2598",22,2013-01-22,9.52,10.292,11.5962
"2599",23,2013-01-23,9.75,10.2868,11.5832
"2600",24,2013-01-24,9.81,10.2817,11.5686
"2601",25,2013-01-25,9.62,10.2764,11.5571
"2602",26,2013-01-26,9.74,10.271,11.549
"2603",27,2013-01-27,9.68,10.266,11.5446
"2604",28,2013-01-28,9.63,10.2612,11.5417
"2605",29,2013-01-29,9.73,10.2558,11.5403
"2606",30,2013-01-30,9.65,10.2495,11.5406
"2607",31,2013-01-31,9.4,10.2427,11.54
"2608",32,2013-02-01,9.47,10.2357,11.5394
"2609",33,2013-02-02,9.29,10.2286,11.538
"2610",34,2013-02-03,9.4,10.2214,11.5351
"2611",35,2013-02-04,9.31,10.2134,11.5326
"2612",36,2013-02-05,9.25,10.205,11.5315
"2613",37,2013-02-06,9.47,10.1955,11.5291
"2614",38,2013-02-07,9.53,10.185,11.5216
"2615",39,2013-02-08,9.4,10.1744,11.5126
"2616",40,2013-02-09,9.3,10.164,11.5039
"2617",41,2013-02-10,9.15,10.1541,11.4952
"2618",42,2013-02-11,8.94,10.1446,11.4868
"2619",43,2013-02-12,9.01,10.1353,11.4905
"2620",44,2013-02-13,8.87,10.1259,11.499
"2621",45,2013-02-14,8.93,10.1168,11.5082
"2622",46,2013-02-15,8.51,10.1079,11.5194
"2623",47,2013-02-16,8.69,10.0993,11.5299
"2624",48,2013-02-17,8.27,10.0912,11.5374
"2625",49,2013-02-18,8.21,10.0835,11.5448
"2626",50,2013-02-19,8.09,10.0757,11.5497
"2627",51,2013-02-20,8.1,10.0676,11.5543
"2628",52,2013-02-21,8.18,10.0598,11.5583
"2629",53,2013-02-22,8.15,10.0521,11.5623
"2630",54,2013-02-23,8.28,10.0452,11.5657
"2631",55,2013-02-24,8.17,10.0388,11.5683
"2632",56,2013-02-25,8.28,10.0329,11.567
"2633",57,2013-02-26,8.12,10.0277,11.5638
"2634",58,2013-02-27,8.09,10.0231,11.5582
"2635",59,2013-02-28,8.5,10.0192,11.5523
"2636",61,2013-03-01,8.84,10.0154,11.5421
"2637",62,2013-03-02,8.45,10.0158,11.5405
"2638",63,2013-03-03,8.56,10.0165,11.5392
"2639",64,2013-03-04,8.44,10.0179,11.5393
"2640",65,2013-03-05,8.36,10.0197,11.5418
"2641",66,2013-03-06,8.68,10.0228,11.5447
"2642",67,2013-03-07,8.76,10.027,11.5528
"2643",68,2013-03-08,8.83,10.0326,11.562
"2644",69,2013-03-09,8.75,10.0396,11.5719
"2645",70,2013-03-10,8.99,10.0472,11.5828
"2646",71,2013-03-11,8.95,10.0551,11.5903
"2647",72,2013-03-12,9.16,10.063,11.5955
"2648",73,2013-03-13,9.16,10.0709,11.6003
"2649",74,2013-03-14,9.21,10.0794,11.6039
"2650",75,2013-03-15,9.55,10.088,11.6062
"2651",76,2013-03-16,8.96,10.0962,11.6033
"2652",77,2013-03-17,8.85,10.1033,11.5987
"2653",78,2013-03-18,8.21,10.1105,11.5935
"2654",79,2013-03-19,8.78,10.117,11.5845
"2655",80,2013-03-20,8.99,10.1229,11.5717
"2656",81,2013-03-21,8.7,10.1287,11.5569
"2657",82,2013-03-22,8.35,10.1349,11.5421
"2658",83,2013-03-23,7.85,10.141,11.5247
"2659",84,2013-03-24,8.34,10.1466,11.5081
"2660",85,2013-03-25,8.3,10.1516,11.4959
"2661",86,2013-03-26,8.97,10.1555,11.4839
"2662",87,2013-03-27,9.37,10.1589,11.4727
"2663",88,2013-03-28,9.83,10.1624,11.4623
"2664",89,2013-03-29,10.91,10.1657,11.4537
